user_id	movie_id	rating	title	genre	age	gender	occupation
655	1535	3	"Enfer, L' (1994)"	Drama	50	F	healthcare
655	1600	3	Guantanamera (1994)	Comedy	50	F	healthcare
655	1560	2	Clean Slate (Coup de Torchon) (1981)	Crime	50	F	healthcare
655	700	3	Miami Rhapsody (1995)	Comedy	50	F	healthcare
655	1644	1	Sudden Manhattan (1996)	Comedy	50	F	healthcare
655	433	2	Heathers (1989)	Comedy	50	F	healthcare
655	498	3	"African Queen, The (1951)"	Adventure	50	F	healthcare
655	70	2	Four Weddings and a Funeral (1994)	Romance	50	F	healthcare
655	903	3	Afterglow (1997)	Romance	50	F	healthcare
655	64	4	"Shawshank Redemption, The (1994)"	Drama	50	F	healthcare
655	906	2	Oscar & Lucinda (1997)	Romance	50	F	healthcare
655	740	3	Jane Eyre (1996)	Drama	50	F	healthcare
655	239	2	Sneakers (1992)	Crime	50	F	healthcare
655	92	3	True Romance (1993)	Romance	50	F	healthcare
655	86	4	"Remains of the Day, The (1993)"	Drama	50	F	healthcare
655	354	2	"Wedding Singer, The (1998)"	Comedy	50	F	healthcare
655	44	2	Dolores Claiborne (1994)	Thriller	50	F	healthcare
655	647	3	Ran (1985)	Drama	50	F	healthcare
655	234	3	Jaws (1975)	Action	50	F	healthcare
655	537	3	My Own Private Idaho (1991)	Drama	50	F	healthcare
655	529	4	My Life as a Dog (Mitt liv som hund) (1985)	Drama	50	F	healthcare
655	294	3	Liar Liar (1997)	Comedy	50	F	healthcare
655	1221	3	When a Man Loves a Woman (1994)	Drama	50	F	healthcare
655	293	4	Donnie Brasco (1997)	Crime	50	F	healthcare
655	1140	3	"Road to Wellville, The (1994)"	Comedy	50	F	healthcare
655	167	4	Private Benjamin (1980)	Comedy	50	F	healthcare
655	1602	3	"Price Above Rubies, A (1998)"	Drama	50	F	healthcare
655	346	4	Jackie Brown (1997)	Drama	50	F	healthcare
655	654	3	Chinatown (1974)	Thriller	50	F	healthcare
655	475	3	Trainspotting (1996)	Drama	50	F	healthcare
655	1288	3	Denise Calls Up (1995)	Comedy	50	F	healthcare
655	1061	2	"Evening Star, The (1996)"	Comedy	50	F	healthcare
655	319	3	Everyone Says I Love You (1996)	Romance	50	F	healthcare
655	772	3	Kids (1995)	Drama	50	F	healthcare
655	19	2	Antonia's Line (1995)	Drama	50	F	healthcare
655	310	3	"Rainmaker, The (1997)"	Drama	50	F	healthcare
655	326	2	G.I. Jane (1997)	War	50	F	healthcare
655	612	3	Lost Horizon (1937)	Drama	50	F	healthcare
655	320	5	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	Documentary	50	F	healthcare
655	1436	2	Mr. Jones (1993)	Drama	50	F	healthcare
655	979	3	"Trigger Effect, The (1996)"	Drama	50	F	healthcare
655	904	5	Ma vie en rose (My Life in Pink) (1997)	Comedy	50	F	healthcare
655	124	3	Lone Star (1996)	Mystery	50	F	healthcare
655	50	4	Star Wars (1977)	Adventure	50	F	healthcare
655	547	4	"Young Poisoner's Handbook, The (1995)"	Crime	50	F	healthcare
655	1466	3	Margaret's Museum (1995)	Drama	50	F	healthcare
655	694	3	Persuasion (1995)	Romance	50	F	healthcare
655	288	3	Scream (1996)	Horror	50	F	healthcare
655	1639	4	Bitter Sugar (Azucar Amargo) (1996)	Drama	50	F	healthcare
655	831	2	Escape from L.A. (1996)	Adventure	50	F	healthcare
655	216	4	When Harry Met Sally... (1989)	Romance	50	F	healthcare
655	474	3	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	Sci-Fi	50	F	healthcare
655	24	3	Rumble in the Bronx (1995)	Action	50	F	healthcare
655	1650	4	"Butcher Boy, The (1998)"	Drama	50	F	healthcare
655	895	3	Scream 2 (1997)	Thriller	50	F	healthcare
655	289	3	Evita (1996)	Drama	50	F	healthcare
655	521	3	"Deer Hunter, The (1978)"	Drama	50	F	healthcare
655	161	2	Top Gun (1986)	Action	50	F	healthcare
655	1281	3	Manny & Lo (1996)	Drama	50	F	healthcare
655	221	3	Breaking the Waves (1996)	Drama	50	F	healthcare
655	1062	3	Four Days in September (1997)	Drama	50	F	healthcare
655	732	3	Dave (1993)	Romance	50	F	healthcare
655	604	4	It Happened One Night (1934)	Comedy	50	F	healthcare
655	1196	3	"Savage Nights (Nuits fauves, Les) (1992)"	Drama	50	F	healthcare
655	1192	4	"Boys of St. Vincent, The (1993)"	Drama	50	F	healthcare
655	1211	4	Blue Sky (1994)	Drama	50	F	healthcare
655	202	2	Groundhog Day (1993)	Comedy	50	F	healthcare
655	518	2	Miller's Crossing (1990)	Drama	50	F	healthcare
655	684	3	In the Line of Fire (1993)	Thriller	50	F	healthcare
655	800	2	In the Mouth of Madness (1995)	Thriller	50	F	healthcare
655	417	2	"Parent Trap, The (1961)"	Drama	50	F	healthcare
655	190	3	Henry V (1989)	War	50	F	healthcare
655	345	3	Deconstructing Harry (1997)	Drama	50	F	healthcare
655	385	3	True Lies (1994)	Adventure	50	F	healthcare
655	536	3	Ponette (1996)	Drama	50	F	healthcare
655	81	3	"Hudsucker Proxy, The (1994)"	Comedy	50	F	healthcare
655	306	3	"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"	Drama	50	F	healthcare
655	1069	1	Amateur (1994)	Drama	50	F	healthcare
655	708	3	"Sex, Lies, and Videotape (1989)"	Drama	50	F	healthcare
655	1368	5	Mina Tannenbaum (1994)	Drama	50	F	healthcare
655	87	3	Searching for Bobby Fischer (1993)	Drama	50	F	healthcare
655	324	3	Lost Highway (1997)	Mystery	50	F	healthcare
655	249	3	Austin Powers: International Man of Mystery (1997)	Comedy	50	F	healthcare
655	1099	3	"Red Firecracker, Green Firecracker (1994)"	Drama	50	F	healthcare
655	750	2	Amistad (1997)	Drama	50	F	healthcare
655	165	3	Jean de Florette (1986)	Drama	50	F	healthcare
655	257	3	Men in Black (1997)	Sci-Fi	50	F	healthcare
655	632	3	Sophie's Choice (1982)	Drama	50	F	healthcare
655	387	3	"Age of Innocence, The (1993)"	Drama	50	F	healthcare
655	594	3	Heavy (1995)	Romance	50	F	healthcare
655	466	3	Red Rock West (1992)	Thriller	50	F	healthcare
655	1171	3	Wild Reeds (1994)	Drama	50	F	healthcare
655	48	4	Hoop Dreams (1994)	Documentary	50	F	healthcare
655	1009	2	Stealing Beauty (1996)	Drama	50	F	healthcare
655	215	2	Field of Dreams (1989)	Drama	50	F	healthcare
655	265	3	"Hunt for Red October, The (1990)"	Thriller	50	F	healthcare
655	207	3	Cyrano de Bergerac (1990)	Drama	50	F	healthcare
655	1501	3	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	War	50	F	healthcare
655	152	3	Sleeper (1973)	Sci-Fi	50	F	healthcare
655	302	4	L.A. Confidential (1997)	Mystery	50	F	healthcare
655	919	2	"City of Lost Children, The (1995)"	Adventure	50	F	healthcare
655	275	4	Sense and Sensibility (1995)	Drama	50	F	healthcare
655	1223	3	King of the Hill (1993)	Drama	50	F	healthcare
655	89	4	Blade Runner (1982)	Sci-Fi	50	F	healthcare
655	770	2	Devil in a Blue Dress (1995)	Crime	50	F	healthcare
655	1421	3	My Crazy Life (Mi vida loca) (1993)	Drama	50	F	healthcare
655	921	3	Farewell My Concubine (1993)	Drama	50	F	healthcare
655	955	3	Before Sunrise (1995)	Drama	50	F	healthcare
655	297	4	Ulee's Gold (1997)	Drama	50	F	healthcare
655	188	3	Full Metal Jacket (1987)	War	50	F	healthcare
655	1378	3	Rhyme & Reason (1997)	Documentary	50	F	healthcare
655	1053	1	Now and Then (1995)	Drama	50	F	healthcare
655	1167	3	"Sum of Us, The (1994)"	Comedy	50	F	healthcare
655	405	2	Mission: Impossible (1996)	Adventure	50	F	healthcare
655	631	4	"Crying Game, The (1992)"	War	50	F	healthcare
655	887	3	Eve's Bayou (1997)	Drama	50	F	healthcare
655	974	2	Eye for an Eye (1996)	Thriller	50	F	healthcare
655	1322	2	Metisse (Cafe au Lait) (1993)	Comedy	50	F	healthcare
655	651	4	Glory (1989)	Drama	50	F	healthcare
655	425	3	Bob Roberts (1992)	Comedy	50	F	healthcare
655	1632	3	Land and Freedom (Tierra y libertad) (1995)	War	50	F	healthcare
655	449	3	Star Trek: The Motion Picture (1979)	Adventure	50	F	healthcare
655	248	2	Grosse Pointe Blank (1997)	Crime	50	F	healthcare
655	1	2	Toy Story (1995)	Animation	50	F	healthcare
655	26	3	"Brothers McMullen, The (1995)"	Comedy	50	F	healthcare
655	483	4	Casablanca (1942)	Drama	50	F	healthcare
655	1553	4	"Underneath, The (1995)"	Thriller	50	F	healthcare
655	1074	3	Reality Bites (1994)	Comedy	50	F	healthcare
